Date,XLU_Close
2000-06-01,11.750832557678223
2000-06-02,11.712350845336914
2000-06-05,11.442948341369629
2000-06-06,11.712350845336914
2000-06-07,11.757246017456055
2000-06-08,11.827800750732422
2000-06-09,11.975334167480469
2000-06-12,11.92401123046875
2000-06-13,12.180580139160156
2000-06-14,12.1292724609375
2000-06-15,12.065123558044434
2000-06-16,11.930334091186523
2000-06-19,12.124220848083496
2000-06-20,11.994967460632324
2000-06-21,12.033745765686035
2000-06-22,11.956188201904297
2000-06-23,11.994967460632324
2000-06-26,11.956188201904297
2000-06-27,11.633049011230469
2000-06-28,11.729992866516113
2000-06-29,11.542574882507324
2000-06-30,11.271135330200195
2000-07-03,11.607202529907227
2000-07-05,11.710604667663574
2000-07-06,11.723535537719727
2000-07-07,11.846330642700195
2000-07-10,11.846330642700195
2000-07-11,11.736455917358398
2000-07-12,11.788159370422363
2000-07-13,11.839861869812012
2000-07-14,11.67829418182373
2000-07-17,11.581345558166504
2000-07-18,11.536107063293457
2000-07-19,11.652441024780273
2000-07-20,11.465021133422852
2000-07-21,11.581345558166504
2000-07-24,11.542574882507324
2000-07-25,11.639510154724121
2000-07-26,11.529646873474121
2000-07-27,11.484405517578125
2000-07-28,11.41331672668457
2000-07-31,11.445627212524414
2000-08-01,11.69768238067627
2000-08-02,11.891563415527344
2000-08-03,11.910947799682617
2000-08-04,11.846330642700195
2000-08-07,12.078984260559082
2000-08-08,11.762312889099121
2000-08-09,11.574884414672852
2000-08-10,11.574884414672852
2000-08-11,11.704146385192871
2000-08-14,11.77523422241211
2000-08-15,11.852787017822266
2000-08-16,11.684754371643066
2000-08-17,11.529646873474121
2000-08-18,11.594273567199707
2000-08-21,11.67182731628418
2000-08-22,11.529646873474121
2000-08-23,11.620124816894531
2000-08-24,11.594273567199707
2000-08-25,11.581345558166504
2000-08-28,11.788159370422363
2000-08-29,11.684754371643066
2000-08-30,11.8010835647583
2000-08-31,11.891563415527344
2000-09-01,12.033745765686035
2000-09-05,12.078984260559082
2000-09-06,12.22762680053711
2000-09-07,12.22762680053711
2000-09-08,12.615396499633789
2000-09-11,12.906225204467773
2000-09-12,12.873910903930664
2000-09-13,12.783424377441406
2000-09-14,12.615396499633789
2000-09-15,12.733110427856445
2000-09-18,12.654914855957031
2000-09-19,12.446389198303223
2000-09-20,12.224822998046875
2000-09-21,12.316055297851562
2000-09-22,12.628847122192383
2000-09-25,12.72008228302002
2000-09-26,12.902544975280762
2000-09-27,12.850409507751465
2000-09-28,13.267462730407715
2000-09-29,13.4629545211792
2000-10-02,13.541147232055664
2000-10-03,13.371723175048828
2000-10-04,13.371723175048828
2000-10-05,13.489018440246582
2000-10-06,13.42385482788086
2000-10-09,13.42385482788086
2000-10-10,13.397790908813477
2000-10-11,13.189264297485352
2000-10-12,13.006800651550293
2000-10-13,13.202292442321777
2000-10-16,13.280494689941406
2000-10-17,13.456438064575195
2000-10-18,13.345658302307129
2000-10-19,13.280494689941406
2000-10-20,13.20881175994873
2000-10-23,13.489018440246582
2000-10-24,13.430374145507812
2000-10-25,13.345658302307129
2000-10-26,13.30005168914795
2000-10-27,13.606307029724121
2000-10-30,14.134147644042969
2000-10-31,14.244926452636719
2000-11-01,14.160209655761719
2000-11-02,14.166726112365723
2000-11-03,14.101556777954102
2000-11-06,14.036401748657227
2000-11-07,14.055946350097656
2000-11-08,14.127631187438965
2000-11-09,14.205821990966797
2000-11-10,14.231887817382812
2000-11-13,14.297057151794434
2000-11-14,14.049433708190918
2000-11-15,14.036401748657227
2000-11-16,14.199310302734375
2000-11-17,13.984262466430664
2000-11-20,14.121114730834961
2000-11-21,13.984262466430664
2000-11-22,14.088532447814941
2000-11-24,14.062467575073242
2000-11-27,13.964714050292969
2000-11-28,14.166726112365723
2000-11-29,14.257951736450195
2000-11-30,14.238412857055664
2000-12-01,13.964714050292969
2000-12-04,14.114595413208008
2000-12-05,14.205821990966797
2000-12-06,14.257951736450195
2000-12-07,14.251440048217773
2000-12-08,13.906064987182617
2000-12-11,13.945164680480957
2000-12-12,13.984262466430664
2000-12-13,14.329636573791504
2000-12-14,14.244926452636719
2000-12-15,14.121761322021484
2000-12-18,14.097009658813477
2000-12-19,13.607718467712402
2000-12-20,13.482084274291992
2000-12-21,13.402735710144043
2000-12-22,13.614325523376465
2000-12-26,13.997824668884277
2000-12-27,13.997824668884277
2000-12-28,13.885424613952637
2000-12-29,14.04411506652832
2001-01-02,13.83253288269043
2001-01-03,13.541594505310059
2001-01-04,13.330005645751953
2001-01-05,13.197763442993164
2001-01-08,13.396126747131348
2001-01-09,13.455633163452148
2001-01-10,13.422581672668457
2001-01-11,13.111804962158203
2001-01-12,13.210990905761719
2001-01-16,12.999398231506348
2001-01-17,13.032459259033203
2001-01-18,13.26388168334961
2001-01-19,13.224212646484375
2001-01-22,13.197763442993164
2001-01-23,13.184542655944824
2001-01-24,13.20438003540039
2001-01-25,13.296943664550781
2001-01-26,13.171313285827637
2001-01-29,13.376555442810059
2001-01-30,13.376555442810059
2001-01-31,13.253839492797852
2001-02-01,13.41463851928711
2001-02-02,13.266526222229004
2001-02-05,13.363861083984375
2001-02-06,13.444265365600586
2001-02-07,13.448495864868164
2001-02-08,13.566973686218262
2001-02-09,13.550056457519531
2001-02-12,13.562750816345215
2001-02-13,13.677001953125
2001-02-14,13.448495864868164
2001-02-15,13.469654083251953
2001-02-16,13.545820236206055
2001-02-20,13.609299659729004
2001-02-21,13.448495864868164
2001-02-22,13.592370986938477
2001-02-23,13.516200065612793
2001-02-26,13.668535232543945
2001-02-27,13.685471534729004
2001-02-28,13.528897285461426
2001-03-01,13.38078498840332
2001-03-02,13.41463851928711
2001-03-05,13.389251708984375
2001-03-06,13.372328758239746
2001-03-07,13.308845520019531
2001-03-08,13.558523178100586
2001-03-09,13.32154655456543
2001-03-12,13.473883628845215
2001-03-13,13.16073989868164
2001-03-14,12.707938194274902
2001-03-15,12.932223320007324
2001-03-16,12.827803611755371
2001-03-19,12.989752769470215
2001-03-20,12.802238464355469
2001-03-21,12.516707420349121
2001-03-22,12.359020233154297
2001-03-23,12.337716102600098
2001-03-26,12.746832847595215
2001-03-27,13.215622901916504
2001-03-28,12.934355735778809
2001-03-29,13.236932754516602
2001-03-30,13.334951400756836
2001-04-02,13.377573013305664
2001-04-03,13.313639640808105
2001-04-04,13.364785194396973
2001-04-05,13.275285720825195
2001-04-06,13.02811050415039
2001-04-09,13.313639640808105
2001-04-10,13.590656280517578
2001-04-11,13.407403945922852
2001-04-12,13.398880004882812
2001-04-16,13.611968994140625
2001-04-17,13.927342414855957
2001-04-18,13.637534141540527
2001-04-19,13.663103103637695
2001-04-20,13.501161575317383
2001-04-23,13.530993461608887
2001-04-24,13.59492015838623
2001-04-25,13.833579063415527
2001-04-26,13.95716667175293
2001-04-27,13.965688705444336
2001-04-30,13.978472709655762
2001-05-01,14.110587120056152
2001-05-02,13.93159294128418
2001-05-03,13.752602577209473
2001-05-04,13.893237113952637
2001-05-07,13.965688705444336
2001-05-08,13.765385627746582
2001-05-09,13.786696434020996
2001-05-10,13.795215606689453
2001-05-11,13.803742408752441
2001-05-14,13.986997604370117
2001-05-15,13.893237113952637
2001-05-16,14.191561698913574
2001-05-17,14.106321334838867
2001-05-18,14.191561698913574
2001-05-21,14.242706298828125
2001-05-22,14.191561698913574
2001-05-23,14.187304496765137
2001-05-24,14.148942947387695
2001-05-25,13.927342414855957
2001-05-29,13.918807983398438
2001-05-30,13.859147071838379
2001-05-31,14.076494216918945
2001-06-01,13.95716667175293
2001-06-04,13.965688705444336
2001-06-05,13.761127471923828
2001-06-06,13.650322914123535
2001-06-07,13.535257339477539
2001-06-08,13.586397171020508
2001-06-11,13.71424674987793
2001-06-12,13.833579063415527
2001-06-13,13.548041343688965
2001-06-14,13.14743709564209
2001-06-15,13.228561401367188
2001-06-18,13.245729446411133
2001-06-19,13.297231674194336
2001-06-20,13.331573486328125
2001-06-21,12.983901023864746
2001-06-22,13.129843711853027
2001-06-25,12.975316047668457
2001-06-26,13.168469429016113
2001-06-27,13.198517799377441
2001-06-28,13.228561401367188
2001-06-29,13.370197296142578
2001-07-02,13.408834457397461
2001-07-03,13.443167686462402
2001-07-05,13.554770469665527
2001-07-06,13.541890144348145
2001-07-09,13.666364669799805
2001-07-10,13.687825202941895
2001-07-11,13.752212524414062
2001-07-12,13.610564231872559
2001-07-13,13.576229095458984
2001-07-16,13.670659065246582
2001-07-17,13.692120552062988
2001-07-18,13.55047607421875
2001-07-19,13.636322021484375
2001-07-20,13.348739624023438
2001-07-23,12.983901023864746
2001-07-24,12.610487937927246
2001-07-25,13.168469429016113
2001-07-26,13.21568489074707
2001-07-27,13.207103729248047
2001-07-30,13.357330322265625
2001-07-31,13.250019073486328
2001-08-01,13.40454387664795
2001-08-02,13.383079528808594
2001-08-03,13.344447135925293
2001-08-06,13.086913108825684
2001-08-07,13.18993091583252
2001-08-08,12.928106307983398
2001-08-09,12.949569702148438
2001-08-10,13.202810287475586
2001-08-13,13.056869506835938
2001-08-14,13.056869506835938
2001-08-15,12.893767356872559
2001-08-16,13.035409927368164
2001-08-17,12.876595497131348
2001-08-20,12.979612350463867
2001-08-21,12.983901023864746
2001-08-22,12.962440490722656
2001-08-23,12.932395935058594
2001-08-24,13.02253532409668
2001-08-27,13.056869506835938
2001-08-28,12.996783256530762
2001-08-29,12.919522285461426
2001-08-30,12.769289016723633
2001-08-31,12.777873992919922
2001-09-04,12.910940170288086
2001-09-05,12.83367919921875
2001-09-06,12.734962463378906
2001-09-07,12.717789649963379
2001-09-10,12.928106307983398
2001-09-17,12.81222152709961
2001-09-18,12.902349472045898
2001-09-19,12.803637504577637
2001-09-20,12.966739654541016
2001-09-21,12.599523544311523
2001-09-24,12.64277172088623
2001-09-25,12.833086013793945
2001-09-26,12.525989532470703
2001-09-27,12.370282173156738
2001-09-28,12.655754089355469
2001-10-01,12.763879776000977
2001-10-02,12.902294158935547
2001-10-03,13.040696144104004
2001-10-04,12.910942077636719
2001-10-05,12.936891555786133
2001-10-08,13.058003425598145
2001-10-09,12.993122100830078
2001-10-10,13.019067764282227
2001-10-11,12.828760147094727
2001-10-12,12.742258071899414
2001-10-15,12.720629692077637
2001-10-16,12.81578540802002
2001-10-17,12.802807807922363
2001-10-18,12.556262969970703
2001-10-19,12.77253246307373
2001-10-22,12.530312538146973
2001-10-23,12.210244178771973
2001-10-24,12.1021146774292
2001-10-25,12.184293746948242
2001-10-26,12.223221778869629
2001-10-29,12.201591491699219
2001-10-30,12.019935607910156
2001-10-31,11.989653587341309
2001-11-01,12.089139938354492
2001-11-02,12.136714935302734
2001-11-05,12.253500938415527
2001-11-06,12.305404663085938
2001-11-07,12.14535903930664
2001-11-08,12.309725761413574
2001-11-09,12.387577056884766
2001-11-12,12.34432315826416
2001-11-13,12.335676193237305
2001-11-14,12.205918312072754
2001-11-15,12.184293746948242
2001-11-16,12.314058303833008
2001-11-19,12.283773422241211
2001-11-20,12.309725761413574
2001-11-21,12.21889591217041
2001-11-23,12.205918312072754
2001-11-26,12.21889591217041
2001-11-27,12.054535865783691
2001-11-28,11.894509315490723
2001-11-29,11.890172004699707
2001-11-30,11.838274002075195
2001-12-03,11.859903335571289
2001-12-04,11.993978500366211
2001-12-05,12.08049201965332
2001-12-06,11.968029975891113
2001-12-07,11.981006622314453
2001-12-10,11.898828506469727
2001-12-11,11.708517074584961
2001-12-12,11.838274002075195
2001-12-13,11.825294494628906
2001-12-14,11.743107795715332
2001-12-17,11.79501724243164
2001-12-18,11.903151512145996
2001-12-19,12.158350944519043
2001-12-20,12.097784042358398
2001-12-21,12.01279354095459
2001-12-24,12.108685493469238
2001-12-26,12.095609664916992
2001-12-27,12.256878852844238
2001-12-28,12.213293075561523
2001-12-31,12.217659950256348
2002-01-02,12.392004013061523
2002-01-03,12.457386016845703
2002-01-04,12.400726318359375
2002-01-07,12.413801193237305
2002-01-08,12.26124382019043
2002-01-09,12.15227222442627
2002-01-10,12.248167991638184
2002-01-11,12.13048267364502
2002-01-14,12.243803024291992
2002-01-15,12.248167991638184
2002-01-16,12.19586181640625
2002-01-17,12.07381534576416
2002-01-18,12.052020072937012
2002-01-22,11.79049301147461
2002-01-23,11.96484375
2002-01-24,11.938694953918457
2002-01-25,11.864594459533691
2002-01-28,11.864594459533691
2002-01-29,11.712035179138184
2002-01-30,11.698962211608887
2002-01-31,11.777420043945312
2002-02-01,11.803574562072754
2002-02-04,11.681520462036133
2002-02-05,11.524613380432129
2002-02-06,11.29359245300293
2002-02-07,11.45487117767334
2002-02-08,11.515893936157227
2002-02-11,11.59434986114502
2002-02-12,11.59434986114502
2002-02-13,11.664088249206543
2002-02-14,11.69024658203125
2002-02-15,11.668447494506836
2002-02-19,11.467944145202637
2002-02-20,11.611783027648926
2002-02-21,11.380765914916992
2002-02-22,11.537683486938477
2002-02-25,11.668447494506836
2002-02-26,11.655370712280273
2002-02-27,11.733830451965332
2002-02-28,11.755623817443848
2002-03-01,12.008434295654297
2002-03-04,12.15227222442627
2002-03-05,12.160991668701172
2002-03-06,12.400726318359375
2002-03-07,12.326622009277344
2002-03-08,12.291757583618164
2002-03-11,12.33098030090332
2002-03-12,12.20457935333252
2002-03-13,12.20457935333252
2002-03-14,12.160991668701172
2002-03-15,12.263812065124512
2002-03-18,12.320938110351562
2002-03-19,12.37805461883545
2002-03-20,12.303359031677246
2002-03-21,12.4351806640625
2002-03-22,12.290173530578613
2002-03-25,12.307756423950195
2002-03-26,12.241842269897461
2002-03-27,12.272599220275879
2002-03-28,12.382453918457031
2002-04-01,12.255021095275879
2002-04-02,12.325325965881348
2002-04-03,12.325325965881348
2002-04-04,12.342905044555664
2002-04-05,12.276993751525879
2002-04-08,12.189112663269043
2002-04-09,11.929864883422852
2002-04-10,12.180320739746094
2002-04-11,11.815621376037598
2002-04-12,11.894715309143066
2002-04-15,11.710160255432129
2002-04-16,11.995774269104004
2002-04-17,12.057292938232422
2002-04-18,12.026530265808105
2002-04-19,11.921073913574219
2002-04-22,11.74091911315918
2002-04-23,11.798042297363281
2002-04-24,11.828795433044434
2002-04-25,11.74970531463623
2002-04-26,11.56076431274414
2002-04-29,11.389394760131836
2002-04-30,11.631067276000977
2002-05-01,11.74091911315918
2002-05-02,11.666214942932129
2002-05-03,11.60030746459961
2002-05-06,11.538789749145508
2002-05-07,11.424549102783203
2002-05-08,11.587122917175293
2002-05-09,11.490456581115723
2002-05-10,11.226815223693848
2002-05-13,11.363028526306152
2002-05-14,11.53439712524414
2002-05-15,11.472886085510254
2002-05-16,11.516825675964355
2002-05-17,11.40697193145752
2002-05-20,11.468496322631836
2002-05-21,11.551977157592773
2002-05-22,11.758498191833496
2002-05-23,11.969413757324219
2002-05-24,11.846373558044434
2002-05-28,11.929864883422852
2002-05-29,11.732131004333496
2002-05-30,11.62228012084961
2002-05-31,11.53439712524414
2002-06-03,11.27075481414795
2002-06-04,11.310304641723633
2002-06-05,11.266358375549316
2002-06-06,10.936808586120605
2002-06-07,11.06423282623291
2002-06-10,11.103779792785645
2002-06-11,10.919233322143555
2002-06-12,11.143324851989746
2002-06-13,11.130144119262695
2002-06-14,10.989540100097656
2002-06-17,11.235605239868164
2002-06-18,11.319087028503418
2002-06-19,11.007110595703125
2002-06-20,10.875290870666504
2002-06-21,10.913887977600098
2002-06-24,10.731992721557617
2002-06-25,10.66100788116455
2002-06-26,10.550093650817871
2002-06-27,10.541216850280762
2002-06-28,10.758609771728516
2002-07-01,10.53678035736084
2002-07-02,10.314952850341797
2002-07-03,10.25284481048584
2002-07-05,10.372634887695312
2002-07-08,10.239532470703125
2002-07-09,9.968903541564941
2002-07-10,9.405468940734863
2002-07-11,9.733772277832031
2002-07-12,9.369974136352539
2002-07-15,9.516378402709961
2002-07-16,9.2368745803833
2002-07-17,9.063849449157715
2002-07-18,8.850896835327148
2002-07-19,8.354004859924316
2002-07-22,8.149921417236328
2002-07-23,7.515496730804443
2002-07-24,8.185415267944336
2002-07-25,8.429424285888672
2002-07-26,8.318513870239258
2002-07-29,8.451608657836914
2002-07-30,9.139274597167969
2002-07-31,9.174763679504395
2002-08-01,9.041671752929688
2002-08-02,8.864205360412598
2002-08-05,8.708930969238281
2002-08-06,9.068288803100586
2002-08-07,9.13483715057373
2002-08-08,9.303427696228027
2002-08-09,9.32560920715332
2002-08-12,9.485320091247559
2002-08-13,9.223562240600586
2002-08-14,9.503071784973145
2002-08-15,9.520813941955566
2002-08-16,9.369974136352539
2002-08-19,9.516378402709961
2002-08-20,9.489757537841797
2002-08-21,9.782571792602539
2002-08-22,9.982213020324707
2002-08-23,9.826935768127441
2002-08-26,9.982213020324707
2002-08-27,9.884613990783691
2002-08-28,9.82249641418457
2002-08-29,9.684962272644043
2002-08-30,9.53856086730957
2002-09-03,9.276805877685547
2002-09-04,9.219133377075195
2002-09-05,9.192510604858398
2002-09-06,9.192510604858398
2002-09-09,9.174763679504395
2002-09-10,8.966248512268066
2002-09-11,8.97512149810791
2002-09-12,8.74441909790039
2002-09-13,8.873075485229492
2002-09-16,8.77104377746582
2002-09-17,8.451608657836914
2002-09-18,8.731114387512207
2002-09-19,8.549216270446777
2002-09-20,8.348036766052246
2002-09-23,8.127991676330566
2002-09-24,7.863047122955322
2002-09-25,8.09656047821045
2002-09-26,8.415390968322754
2002-09-27,8.271692276000977
2002-09-30,8.383956909179688
2002-10-01,8.5186767578125
2002-10-02,8.262709617614746
2002-10-03,8.217803001403809
2002-10-04,7.840597629547119
2002-10-07,7.768744945526123
2002-10-08,7.476856708526611
2002-10-09,6.839191913604736
2002-10-10,7.301723003387451
2002-10-11,7.400513648986816
2002-10-14,7.387042999267578
2002-10-15,7.409496784210205
2002-10-16,7.153532981872559
2002-10-17,7.274777889251709
2002-10-18,7.337647438049316
2002-10-21,7.768744945526123
2002-10-22,7.669948577880859
2002-10-23,7.809160232543945
2002-10-24,7.81365442276001
2002-10-25,7.9259161949157715
2002-10-28,8.083088874816895
2002-10-29,8.029202461242676
2002-10-30,8.208823204040527
2002-10-31,8.190861701965332
2002-11-01,8.231271743774414
2002-11-04,8.527656555175781
2002-11-05,8.527656555175781
2002-11-06,8.707280158996582
2002-11-07,8.303128242492676
2002-11-08,8.047163009643555
2002-11-11,7.957347869873047
2002-11-12,7.809160232543945
2002-11-13,7.85855770111084
2002-11-14,8.033692359924316
2002-11-15,8.150447845458984
2002-11-18,8.127991676330566
2002-11-19,8.17289924621582
2002-11-20,8.168412208557129
2002-11-21,8.30762004852295
2002-11-22,8.541128158569336
2002-11-25,8.559087753295898
2002-11-26,8.343538284301758
2002-11-27,8.392937660217285
2002-11-29,8.42886734008789
2002-12-02,8.303128242492676
2002-12-03,8.392937660217285
2002-12-04,8.204333305358887
2002-12-05,8.177389144897461
2002-12-06,8.168412208557129
2002-12-09,8.280675888061523
2002-12-10,8.343538284301758
2002-12-11,8.419882774353027
2002-12-12,8.446829795837402
2002-12-13,8.532148361206055
2002-12-16,8.666863441467285
2002-12-17,8.675844192504883
2002-12-18,8.648903846740723
2002-12-19,8.657885551452637
2002-12-20,8.747407913208008
2002-12-23,8.711050987243652
2002-12-24,8.674698829650879
2002-12-26,8.72922134399414
2002-12-27,8.697421073913574
2002-12-30,8.720137596130371
2002-12-31,8.701963424682617
2003-01-02,8.90644645690918
2003-01-03,8.997329711914062
2003-01-06,9.401754379272461
2003-01-07,9.197269439697266
2003-01-08,9.260883331298828
2003-01-09,9.215450286865234
2003-01-10,9.215450286865234
2003-01-13,9.020050048828125
2003-01-14,9.038225173950195
2003-01-15,9.01095962524414
2003-01-16,8.997329711914062
2003-01-17,8.956433296203613
2003-01-21,8.770123481750488
2003-01-22,8.692877769470215
2003-01-23,8.851916313171387
2003-01-24,8.624713897705078
2003-01-27,8.292993545532227
2003-01-28,8.54291820526123
2003-01-29,8.538376808166504
2003-01-30,8.402052879333496
2003-01-31,8.497480392456055
2003-02-03,8.524746894836426
2003-02-04,8.483843803405762
2003-02-05,8.356611251831055
2003-02-06,8.279362678527832
2003-02-07,8.133951187133789
2003-02-10,8.161215782165527
2003-02-11,8.024893760681152
2003-02-12,7.747701168060303
2003-02-13,7.856758117675781
2003-02-14,7.988537311553955
2003-02-18,8.074877738952637
2003-02-19,8.079416275024414
2003-02-20,8.074877738952637
2003-02-21,8.179390907287598
2003-02-24,8.12486457824707
2003-02-25,8.179390907287598
2003-02-26,8.038524627685547
2003-02-27,8.052154541015625
2003-02-28,8.043068885803223
2003-03-03,8.097597122192383
2003-03-04,8.047611236572266
2003-03-05,8.129406929016113
2003-03-06,8.129406929016113
2003-03-07,8.156668663024902
2003-03-10,7.965817451477051
2003-03-11,7.95218563079834
2003-03-12,7.965817451477051
2003-03-13,8.106682777404785
2003-03-14,8.138494491577148
2003-03-17,8.320258140563965
2003-03-18,8.41568374633789
2003-03-19,8.370243072509766
2003-03-20,8.465666770935059
2003-03-21,8.606663703918457
2003-03-24,8.395401000976562
2003-03-25,8.510218620300293
2003-03-26,8.436736106872559
2003-03-27,8.478068351745605
2003-03-28,8.491849899291992
2003-03-31,8.450511932373047
2003-04-01,8.510218620300293
2003-04-02,8.514811515808105
2003-04-03,8.482662200927734
2003-04-04,8.588294982910156
2003-04-07,8.588294982910156
2003-04-08,8.533180236816406
2003-04-09,8.514811515808105
2003-04-10,8.588294982910156
2003-04-11,8.56074047088623
2003-04-14,8.670963287353516
2003-04-15,8.78118896484375
2003-04-16,8.772002220153809
2003-04-17,8.790374755859375
2003-04-21,8.873038291931152
2003-04-22,8.997040748596191
2003-04-23,8.997040748596191
2003-04-24,9.079708099365234
2003-04-25,9.056741714477539
2003-04-28,9.180746078491211
2003-04-29,9.194522857666016
2003-04-30,9.180746078491211
2003-05-01,9.056741714477539
2003-05-02,9.130230903625488
2003-05-05,9.166971206665039
2003-05-06,9.153192520141602
2003-05-07,9.13941478729248
2003-05-08,9.125640869140625
2003-05-09,9.185340881347656
2003-05-12,9.254229545593262
2003-05-13,9.272602081298828
2003-05-14,9.31393814086914
2003-05-15,9.456307411193848
2003-05-16,9.653793334960938
2003-05-19,9.502235412597656
2003-05-20,9.543571472167969
2003-05-21,9.520604133605957
2003-05-22,9.690533638000488
2003-05-23,10.057950019836426
2003-05-27,10.204912185668945
2003-05-28,10.158991813659668
2003-05-29,10.007433891296387
2003-05-30,10.108466148376465
2003-06-02,10.195732116699219
2003-06-03,10.237059593200684
2003-06-04,10.379436492919922
2003-06-05,10.260029792785645
2003-06-06,10.149802207946777
2003-06-09,10.140619277954102
2003-06-10,10.186543464660645
2003-06-11,10.264619827270508
2003-06-12,10.38862419128418
2003-06-13,10.250836372375488
2003-06-16,10.448325157165527
2003-06-17,10.397801399230957
2003-06-18,10.448325157165527
2003-06-19,10.48046875
2003-06-20,10.430920600891113
2003-06-23,10.319751739501953
2003-06-24,10.254903793334961
2003-06-25,10.236374855041504
2003-06-26,10.333645820617676
2003-06-27,10.199318885803223
2003-06-30,10.245644569396973
2003-07-01,10.17616081237793
2003-07-02,10.250272750854492
2003-07-03,10.190059661865234
2003-07-07,10.208586692810059
2003-07-08,10.12984561920166
2003-07-09,10.055731773376465
2003-07-10,9.875092506408691
2003-07-11,9.935314178466797
2003-07-14,9.921409606933594
2003-07-15,9.726876258850098
2003-07-16,9.564759254455566
2003-07-17,9.541597366333008
2003-07-18,9.6898193359375
2003-07-21,9.550861358642578
2003-07-22,9.71297836303711
2003-07-23,9.652762413024902
2003-07-24,9.64813232421875
2003-07-25,9.726876258850098
2003-07-28,9.657395362854004
2003-07-29,9.615711212158203
2003-07-30,9.546231269836426
2003-07-31,9.560125350952148
2003-08-01,9.518438339233398
2003-08-04,9.518438339233398
2003-08-05,9.370221138000488
2003-08-06,9.425803184509277
2003-08-07,9.513810157775879
2003-08-08,9.560125350952148
2003-08-11,9.560125350952148
2003-08-12,9.6898193359375
2003-08-13,9.597182273864746
2003-08-14,9.634241104125977
2003-08-15,9.615711212158203
2003-08-18,9.592548370361328
2003-08-19,9.601812362670898
2003-08-20,9.694454193115234
2003-08-21,9.731508255004883
2003-08-22,9.597182273864746
2003-08-25,9.643501281738281
2003-08-26,9.671287536621094
2003-08-27,9.703713417053223
2003-08-28,9.726876258850098
2003-08-29,9.750031471252441
2003-09-02,9.93067741394043
2003-09-03,9.96309757232666
2003-09-04,9.967729568481445
2003-09-05,9.949202537536621
2003-09-08,10.02331256866455
2003-09-09,10.000152587890625
2003-09-10,9.986252784729004
2003-09-11,9.958464622497559
2003-09-12,10.032576560974121
2003-09-15,9.976991653442383
2003-09-16,10.064995765686035
2003-09-17,10.037209510803223
2003-09-18,10.148368835449219
